name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/14-quadratic/2x,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,200,35495,4.56s,84.17us,152.00ns,84.29us,1.80us,81.41us,384.21us
curated/14-quadratic/2x,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,200,150509,4.56s,19.87us,24.00ns,19.90us,225.00ns,19.66us,46.39us
curated/14-quadratic/2x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,200,149527,4.56s,20.01us,19.00ns,20.04us,195.00ns,19.91us,30.28us
curated/14-quadratic/10x,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,1000,1726,4.56s,1.74ms,1.26us,1.74ms,10.44us,1.73ms,2.08ms
curated/14-quadratic/10x,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1000,5846,4.51s,513.23us,483.00ns,513.21us,1.49us,512.12us,559.88us
curated/14-quadratic/10x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1000,5814,4.51s,515.99us,524.00ns,516.04us,1.08us,514.76us,557.01us
dictionary/compile/english,compile,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,16,4.76s,192.78ms,0.99ms,194.19ms,2.58ms,191.65ms,198.39ms
dictionary/compile/english,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,,16,4.61s,190.18ms,683.10us,191.15ms,1.90ms,189.45ms,195.03ms
dictionary/compile/english-10,compile,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,45,4.56s,66.95ms,271.49us,66.61ms,656.65us,64.56ms,67.50ms
dictionary/compile/english-10,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,,43,4.66s,72.86ms,0.98ms,70.80ms,3.61ms,64.84ms,74.45ms
dictionary/compile/english-15,compile,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,437,4.51s,6.77ms,22.75us,6.77ms,32.36us,6.67ms,6.87ms
dictionary/compile/english-15,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,,429,4.51s,6.78ms,43.42us,6.88ms,182.61us,6.67ms,7.50ms
dictionary/search/english,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,61436,5745,4.81s,518.30us,2.49us,522.19us,8.13us,512.44us,564.77us
dictionary/search/english,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,61436,5530,4.81s,539.17us,9.99us,542.56us,14.01us,522.14us,606.53us
dictionary/search/english-tiny,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,108,1000000,1.63s,524.00ns,11.00ns,528.00ns,49.00ns,492.00ns,25.21us
dictionary/search/english-tiny,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,108,1000000,1.73s,527.00ns,15.00ns,527.00ns,37.00ns,489.00ns,16.71us
dictionary/search/english-10,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,61436,9296,4.61s,324.62us,3.10us,322.72us,6.40us,305.57us,374.23us
dictionary/search/english-10,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,61436,9057,4.61s,333.09us,3.18us,331.24us,6.29us,313.55us,378.89us
dictionary/search/english-15,count-spans,0.1.0 (rev be8b1354b8),python/re,3.12.3,,61436,10,4.76s,314.28ms,53.95us,314.93ms,2.00ms,314.18ms,320.91ms
dictionary/search/english-15,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,61436,40022,4.56s,74.82us,77.00ns,74.94us,599.00ns,74.44us,107.05us
dictionary/search/english-15,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,61436,40139,4.56s,74.60us,44.00ns,74.72us,1.32us,74.37us,320.97us
folly/awyer-inn-busted,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,80007,7050,4.51s,426.23us,2.67us,425.51us,3.75us,416.73us,456.35us
folly/awyer-inn-busted,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,80007,6999,4.51s,429.60us,2.96us,428.62us,4.03us,419.95us,446.94us
folly/literal-never-match-rare,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,7384531,23643,4.56s,126.92us,1.44us,126.86us,2.01us,123.71us,163.05us
folly/literal-never-match-rare,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,7384531,23889,4.56s,125.68us,1.42us,125.55us,1.96us,123.17us,162.47us
folly/literal-never-match-frequent,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,7384531,23641,4.56s,126.53us,203.00ns,126.87us,1.19us,125.75us,146.11us
folly/literal-never-match-frequent,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,7384531,21460,4.56s,131.50us,806.00ns,139.77us,13.51us,130.15us,178.97us
folly/literal-never-match-tricksy,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,120012,198956,4.61s,14.66us,537.00ns,15.05us,1.17us,12.93us,28.10us
folly/literal-never-match-tricksy,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,120012,196486,4.56s,14.88us,663.00ns,15.24us,1.24us,12.47us,26.99us
grep/every-line,grep,0.1.0 (rev be8b1354b8),python/re,3.12.3,,7384531,59,4.61s,51.01ms,42.12us,51.03ms,86.28us,50.88ms,51.44ms
grep/every-line,grep,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,7384531,963,4.56s,3.11ms,11.81us,3.12ms,19.32us,3.07ms,3.22ms
grep/every-line,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,7384531,951,4.56s,3.16ms,6.99us,3.16ms,11.95us,3.12ms,3.22ms
grep/long-words-ascii,grep,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,7384531,397,4.56s,7.57ms,11.85us,7.57ms,18.62us,7.52ms,7.66ms
grep/long-words-ascii,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,7384531,397,4.56s,7.56ms,14.96us,7.57ms,21.77us,7.51ms,7.63ms
grep/long-words-unicode,grep,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,7384531,384,4.56s,7.83ms,8.92us,7.83ms,19.52us,7.79ms,8.09ms
grep/long-words-unicode,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,7384531,383,4.56s,7.84ms,13.91us,7.84ms,21.07us,7.78ms,7.92ms
hyperscan/literal-english-nosom,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613357,287910,4.62s,10.40us,27.00ns,10.39us,374.00ns,10.18us,36.70us
hyperscan/literal-english-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613357,288339,4.62s,10.40us,27.00ns,10.38us,208.00ns,10.18us,22.71us
hyperscan/literal-english-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613357,289225,4.62s,10.38us,45.00ns,10.35us,184.00ns,10.17us,36.58us
hyperscan/literal-english-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613357,242714,4.62s,10.42us,184.00ns,12.33us,2.63us,10.17us,40.13us
hyperscan/literal-casei-english-nosom,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613357,86503,4.56s,34.81us,194.00ns,34.65us,488.00ns,34.02us,60.10us
hyperscan/literal-casei-english-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613357,85935,4.56s,34.84us,44.00ns,34.88us,285.00ns,34.07us,67.11us
hyperscan/literal-casei-english-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613357,87245,4.56s,34.09us,56.00ns,34.36us,424.00ns,33.98us,54.89us
hyperscan/literal-casei-english-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613357,86023,4.56s,34.81us,24.00ns,34.84us,314.00ns,34.02us,62.94us
hyperscan/literal-russian-nosom,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613423,288092,4.62s,10.40us,27.00ns,10.38us,237.00ns,10.18us,31.47us
hyperscan/literal-russian-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613423,287980,4.62s,10.40us,27.00ns,10.39us,256.00ns,10.18us,39.28us
hyperscan/literal-russian-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613423,221205,4.62s,15.74us,127.00ns,13.53us,2.71us,10.18us,31.21us
hyperscan/literal-russian-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613423,241496,4.62s,10.42us,188.00ns,12.40us,2.65us,10.18us,35.69us
hyperscan/literal-casei-russian-nosom,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613423,68749,4.56s,43.49us,435.00ns,43.61us,695.00ns,42.63us,72.85us
hyperscan/literal-casei-russian-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613423,69272,4.56s,43.11us,367.00ns,43.28us,627.00ns,42.40us,70.24us
hyperscan/literal-casei-russian-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613423,68592,4.56s,43.51us,304.00ns,43.71us,624.00ns,42.67us,66.16us
hyperscan/literal-casei-russian-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613423,69437,4.56s,42.98us,253.00ns,43.17us,544.00ns,42.50us,63.97us
hyperscan/literal-suffix-nosom,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,110743,4.56s,27.02us,101.00ns,27.06us,296.00ns,26.55us,55.00us
hyperscan/literal-suffix-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,99223,4.56s,31.82us,307.00ns,30.21us,2.32us,26.72us,40.72us
hyperscan/literal-suffix-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,90842,4.56s,31.18us,529.00ns,32.99us,2.37us,30.31us,65.15us
hyperscan/literal-suffix-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,92562,4.56s,31.26us,272.00ns,32.38us,2.09us,30.43us,63.31us
hyperscan/literal-inner-nosom,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,116362,4.56s,25.29us,119.00ns,25.75us,1.40us,24.83us,39.38us
hyperscan/literal-inner-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,118747,4.56s,25.16us,119.00ns,25.23us,342.00ns,24.64us,44.48us
hyperscan/literal-inner-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,100410,4.56s,31.46us,542.00ns,29.85us,2.45us,26.00us,118.69us
hyperscan/literal-inner-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,112158,4.56s,26.66us,120.00ns,26.72us,772.00ns,26.14us,262.27us
hyperscan/fixed-length-words-nosom,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,4854,4.51s,618.20us,168.00ns,618.09us,2.05us,617.02us,660.95us
hyperscan/fixed-length-words-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,4836,4.51s,620.37us,471.00ns,620.39us,1.54us,618.39us,668.74us
hyperscan/fixed-length-words-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,4822,4.51s,622.10us,171.00ns,622.21us,3.93us,620.84us,753.57us
hyperscan/fixed-length-words-som,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,4806,4.51s,624.25us,311.00ns,624.21us,2.46us,622.82us,670.58us
hyperscan/fixed-length-words-unicode-nosom,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,4855,4.51s,618.25us,152.00ns,617.97us,907.00ns,617.06us,642.56us
hyperscan/fixed-length-words-unicode-nosom,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,4853,4.51s,618.36us,183.00ns,618.16us,1.40us,617.12us,660.58us
imported/leipzig/twain,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,953,4.66s,3.14ms,7.63us,3.15ms,17.48us,3.12ms,3.31ms
imported/leipzig/twain,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,9068,4.56s,328.86us,1.26us,330.76us,7.45us,325.55us,573.12us
imported/leipzig/twain,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,9260,4.56s,322.07us,1.15us,323.95us,7.72us,318.20us,451.24us
imported/leipzig/twain-insensitive,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,65,4.66s,46.06ms,440.61us,46.30ms,740.67us,45.38ms,48.16ms
imported/leipzig/twain-insensitive,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,3179,4.56s,927.38us,1.79us,943.85us,28.98us,922.96us,1.20ms
imported/leipzig/twain-insensitive,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,3203,4.56s,932.40us,3.95us,936.59us,11.94us,925.53us,1.09ms
imported/leipzig/shing,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,30,4.66s,100.05ms,91.30us,100.05ms,155.99us,99.74ms,100.39ms
imported/leipzig/shing,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,5561,4.56s,537.04us,1.62us,539.47us,8.51us,529.78us,651.36us
imported/leipzig/shing,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,4742,4.56s,674.15us,2.88us,632.64us,67.34us,528.62us,845.16us
imported/leipzig/huck-saw,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,114,4.66s,26.45ms,27.22us,26.46ms,41.97us,26.40ms,26.62ms
imported/leipzig/huck-saw,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,4977,4.56s,600.34us,2.83us,602.76us,8.77us,592.43us,690.05us
imported/leipzig/huck-saw,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,4960,4.56s,601.74us,2.07us,604.81us,9.94us,594.03us,737.11us
imported/leipzig/word-ending-nn,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,24,4.66s,125.60ms,182.20us,125.57ms,253.00us,125.15ms,126.14ms
imported/leipzig/word-ending-nn,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,6065,4.56s,492.09us,2.06us,494.63us,8.82us,485.53us,626.75us
imported/leipzig/word-ending-nn,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,6101,4.56s,489.45us,1.58us,491.69us,8.88us,483.10us,651.27us
imported/leipzig/certain-long-strings-ending-x,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,11,5.06s,288.61ms,172.14us,288.66ms,363.88us,288.26ms,289.64ms
imported/leipzig/certain-long-strings-ending-x,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,1267,4.56s,2.37ms,10.62us,2.37ms,19.59us,2.32ms,2.47ms
imported/leipzig/certain-long-strings-ending-x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,1291,4.56s,2.32ms,4.70us,2.32ms,17.78us,2.30ms,2.50ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,120,4.66s,25.09ms,12.18us,25.11ms,91.63us,25.07ms,26.01ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,4582,4.56s,652.37us,1.99us,654.70us,8.55us,644.43us,764.87us
imported/leipzig/tom-sawyer-huckle-finn,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,4571,4.56s,653.31us,2.15us,656.30us,9.99us,645.49us,772.07us
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,13,4.96s,241.73ms,421.18us,241.66ms,458.77us,241.01ms,242.34ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,275,4.56s,10.91ms,17.08us,10.92ms,33.05us,10.84ms,11.15ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,278,4.56s,10.80ms,16.73us,10.80ms,36.44us,10.73ms,11.07ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,8,5.16s,418.59ms,107.33us,418.71ms,299.97us,418.41ms,419.41ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,4261,4.56s,701.75us,1.55us,704.16us,8.28us,694.69us,810.21us
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,3747,4.56s,827.84us,3.71us,800.62us,56.18us,698.25us,912.20us
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,8,4.71s,379.22ms,80.88us,379.16ms,132.43us,378.93ms,379.30ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,3906,4.56s,727.67us,4.55us,768.05us,58.29us,718.58us,1.01ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,3997,4.56s,730.93us,2.42us,750.64us,46.16us,723.08us,1.06ms
imported/leipzig/tom-river,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,72,4.66s,42.02ms,31.93us,42.08ms,317.92us,41.93ms,44.29ms
imported/leipzig/tom-river,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,3751,4.56s,796.99us,2.67us,799.75us,9.75us,788.30us,931.18us
imported/leipzig/tom-river,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,3736,4.56s,799.40us,1.85us,802.96us,11.44us,792.37us,1.05ms
imported/leipzig/ing,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,17,4.81s,178.83ms,112.04us,178.81ms,134.04us,178.60ms,179.07ms
imported/leipzig/ing,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,668,4.56s,4.49ms,16.47us,4.49ms,25.34us,4.43ms,4.63ms
imported/leipzig/ing,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,671,4.56s,4.47ms,14.35us,4.47ms,22.21us,4.42ms,4.60ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,26,4.71s,116.89ms,32.20us,116.89ms,83.64us,116.72ms,117.13ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,655,4.56s,4.58ms,17.79us,4.58ms,27.06us,4.49ms,4.67ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,653,4.56s,4.59ms,17.92us,4.60ms,29.09us,4.53ms,4.74ms
imported/leipzig/awyer-inn,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,19,4.86s,163.09ms,114.63us,163.10ms,151.14us,162.80ms,163.41ms
imported/leipzig/awyer-inn,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,3269,4.56s,913.32us,1.06us,917.88us,10.30us,909.60us,1.03ms
imported/leipzig/awyer-inn,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,3259,4.56s,916.44us,1.86us,920.68us,10.81us,910.23us,1.16ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,76,4.66s,39.54ms,17.98us,39.55ms,39.67us,39.50ms,39.69ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,965,4.56s,3.11ms,11.67us,3.11ms,19.77us,3.07ms,3.37ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,967,4.56s,3.10ms,9.56us,3.10ms,15.96us,3.06ms,3.19ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,120,4.66s,25.11ms,32.93us,25.16ms,116.92us,25.02ms,25.55ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,5172,4.56s,577.34us,1.68us,580.04us,9.11us,572.03us,700.82us
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,5181,4.56s,575.86us,1.22us,579.08us,10.48us,569.53us,729.53us
imported/leipzig/math-symbols,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,180,4.56s,16.70ms,17.05us,16.71ms,42.88us,16.65ms,16.96ms
imported/leipzig/math-symbols,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,180,4.56s,16.69ms,12.49us,16.69ms,26.67us,16.65ms,16.84ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,1,8.37s,4.11s,0.00ns,4.11s,0.00ns,4.11s,4.11s
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,8959,4.56s,332.60us,1.21us,334.83us,7.52us,329.81us,420.16us
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,8966,4.56s,332.02us,1.14us,334.59us,7.98us,329.13us,458.65us
imported/lh3lh3-reb/uri,grep,0.1.0 (rev be8b1354b8),python/re,3.12.3,,39887114,4,6.26s,0.98s,379.36us,0.98s,433.46us,0.98s,0.98s
imported/lh3lh3-reb/uri,grep,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,39887114,202,4.56s,14.88ms,26.60us,14.89ms,73.74us,14.81ms,15.26ms
imported/lh3lh3-reb/uri,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,39887114,201,4.56s,14.92ms,26.02us,14.93ms,63.95us,14.84ms,15.30ms
imported/lh3lh3-reb/email,grep,0.1.0 (rev be8b1354b8),python/re,3.12.3,,39887114,2,5.11s,1.59s,1.88ms,1.59s,1.88ms,1.59s,1.59s
imported/lh3lh3-reb/email,grep,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,39887114,207,4.56s,14.52ms,30.84us,14.53ms,57.75us,14.44ms,14.91ms
imported/lh3lh3-reb/email,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,39887114,209,4.61s,14.37ms,27.20us,14.38ms,60.05us,14.26ms,14.69ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev be8b1354b8),python/re,3.12.3,,39887114,10,4.91s,304.03ms,162.20us,304.01ms,227.73us,303.67ms,304.44ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,39887114,165,4.61s,18.24ms,35.63us,18.25ms,68.12us,18.13ms,18.52ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,39887114,167,4.56s,18.05ms,32.11us,18.06ms,58.35us,17.95ms,18.28ms
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev be8b1354b8),python/re,3.12.3,,39887114,2,7.82s,2.49s,2.42ms,2.49s,2.42ms,2.48s,2.49s
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,39887114,69,4.61s,43.84ms,50.32us,43.86ms,99.51us,43.72ms,44.17ms
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,39887114,69,4.66s,43.93ms,71.01us,43.94ms,109.31us,43.75ms,44.39ms
imported/mariomka/email,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,6839410,27,4.66s,111.82ms,432.07us,111.96ms,472.55us,111.29ms,112.74ms
imported/mariomka/email,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,6839410,23281,4.56s,128.42us,427.00ns,128.83us,1.35us,126.74us,153.99us
imported/mariomka/email,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,6839410,23300,4.56s,128.19us,443.00ns,128.72us,1.40us,126.80us,154.43us
imported/mariomka/uri,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,6839410,45,4.71s,67.89ms,87.55us,67.90ms,123.48us,67.70ms,68.20ms
imported/mariomka/uri,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,6839410,4511,4.56s,664.84us,2.02us,665.05us,3.74us,655.52us,740.74us
imported/mariomka/uri,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,6839410,4452,4.51s,674.90us,2.81us,673.94us,6.03us,654.89us,778.27us
imported/mariomka/ip,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,6839410,20,4.76s,156.31ms,99.65us,156.26ms,270.90us,155.56ms,156.70ms
imported/mariomka/ip,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,6839410,1634,4.56s,1.83ms,8.09us,1.84ms,11.68us,1.82ms,1.93ms
imported/mariomka/ip,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,6839410,1640,4.51s,1.83ms,5.19us,1.83ms,10.12us,1.81ms,1.92ms
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev be8b1354b8),python/re,3.12.3,,,28,4.71s,111.00ms,125.76us,110.99ms,193.77us,110.37ms,111.31ms
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,270,4.56s,11.14ms,26.51us,11.15ms,45.01us,11.04ms,11.38ms
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,,273,4.56s,11.02ms,20.54us,11.02ms,31.54us,10.96ms,11.15ms
imported/rsc/no-exponential,count-spans,0.1.0 (rev be8b1354b8),python/re,3.12.3,,25,3,6.51s,1.29s,743.06us,1.29s,1.35ms,1.29s,1.30s
imported/rsc/no-exponential,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,25,1000000,525.46ms,42.00ns,0.00ns,42.00ns,8.00ns,40.00ns,2.26us
imported/rsc/no-exponential,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,25,1000000,524.92ms,43.00ns,1.00ns,43.00ns,15.00ns,40.00ns,11.57us
imported/rsc/literal,count-spans,0.1.0 (rev be8b1354b8),python/re,3.12.3,,51,1000000,1.48s,406.00ns,18.00ns,425.00ns,725.00ns,349.00ns,600.90us
imported/rsc/literal,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,51,1000000,475.92ms,21.00ns,0.00ns,21.00ns,7.00ns,19.00ns,2.51us
imported/rsc/literal,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,51,1000000,424.57ms,23.00ns,1.00ns,23.00ns,6.00ns,21.00ns,3.21us
